cell	locus	chr	pos	significant	dist_bp	dist_bp_any_record	min_fdr
HCC_high x Soskic_CD4	19_7	19	19775388.0	True	408320.0	234657.0	0.0003672852858938
HCC_high x Soskic_CD4	19_8	19		False	1544203.0	1544203.0	0.6042655192853186
HCC_high x Soskic_CD4	19_9	19		False	3494753.0	3494753.0	0.830462068696571
HCC_high x Soskic_CD4	1_0	1		False	8824668.0	8824668.0	0.8988661902589248
HCC_high x Soskic_CD4	1_1	1		False	7730106.0	7730106.0	0.7542725884053798
HCC_high x Soskic_CD4	1_10	1		False	27179018.0	27179018.0	0.7166566703383671
HCC_high x Soskic_CD4	1_11	1		False	32055281.0	32055281.0	0.6936470992613055
HCC_high x Soskic_CD4	1_12	1		False	35099070.0	35099070.0	0.6431132040450459
HCC_high x Soskic_CD4	1_13	1		False	42257397.0	42257397.0	0.8988661902589248
HCC_high x Soskic_CD4	1_14	1		False	48220052.0	48220052.0	0.6497027019289006
HCC_high x Soskic_CD4	1_15	1		False	43543474.0	43543474.0	0.8680588848186424
HCC_high x Soskic_CD4	1_16	1		False	41603608.0	41603608.0	0.6812197754529191
HCC_high x Soskic_CD4	1_17	1		False	36661507.0	36661507.0	0.9193265821031612
HCC_high x Soskic_CD4	1_18	1		False	32826042.0	32826042.0	0.9399838495052838
HCC_high x Soskic_CD4	1_19	1		False	31239116.0	31239116.0	0.8988661902589248
HCC_high x Soskic_CD4	1_2	1		False	6419274.0	6419274.0	0.9295735595430104
HCC_high x Soskic_CD4	1_20	1		False	28866125.0	28866125.0	0.9800805621724148
HCC_high x Soskic_CD4	1_21	1		False	22019708.0	22019708.0	0.9399838495052838
HCC_high x Soskic_CD4	1_22	1		False	20273989.0	20273989.0	0.9787132958630296
HCC_high x Soskic_CD4	1_23	1		False	17210784.0	17210784.0	0.7936966881082381
HCC_high x Soskic_CD4	1_24	1		False	15548374.0	15548374.0	0.817739707413671
HCC_high x Soskic_CD4	1_25	1		False	13642433.0	13642433.0	0.9787132958630296
HCC_high x Soskic_CD4	1_26	1		False	10214430.0	10214430.0	0.7404074356871556
HCC_high x Soskic_CD4	1_27	1		False	1160218.0	1160218.0	0.9311213157051768
HCC_high x Soskic_CD4	1_28	1		False	2626956.0	2626956.0	0.8465799183547198
HCC_high x Soskic_CD4	1_29	1		False	4166022.0	4166022.0	0.8988661902589248
HCC_high x Soskic_CD4	1_3	1		False	262692.0	262692.0	0.587810669226277
HCC_high x Soskic_CD4	1_30	1		False	10036467.0	10036467.0	0.9845320364311152
HCC_high x Soskic_CD4	1_31	1		False	14396022.0	14396022.0	0.7542725884053798
HCC_high x Soskic_CD4	1_32	1		False	4469892.0	4469892.0	0.87262748309882
HCC_high x Soskic_CD4	1_33	1		False	3253507.0	3253507.0	0.8988661902589248
HCC_high x Soskic_CD4	1_34	1		False	120976.0	120976.0	0.8680588848186424
HCC_high x Soskic_CD4	1_35	1		False	1039554.0	1039554.0	0.5536859380684831
HCC_high x Soskic_CD4	1_36	1		False	2484019.0	2484019.0	0.9503684986149964
HCC_high x Soskic_CD4	1_37	1		False	5515681.0	5515681.0	0.7827390604891027
HCC_high x Soskic_CD4	1_38	1		False	8109360.0	8109360.0	0.6812197754529191
HCC_high x Soskic_CD4	1_39	1		False	10415039.0	10415039.0	0.5536859380684831
HCC_high x Soskic_CD4	1_4	1		False	5149306.0	5149306.0	0.857366955481062
HCC_high x Soskic_CD4	1_40	1		False	12488548.0	12488548.0	0.8988661902589248
HCC_high x Soskic_CD4	1_41	1		False	14341344.0	14341344.0	0.8988661902589248
HCC_high x Soskic_CD4	1_42	1		False	16465612.0	16465612.0	0.8988661902589248
HCC_high x Soskic_CD4	1_43	1		False	18272694.0	18272694.0	0.7827390604891027
HCC_high x Soskic_CD4	1_44	1		False	19943451.0	19943451.0	0.9545324859278594
HCC_high x Soskic_CD4	1_45	1		False	23880806.0	23880806.0	0.9295735595430104
HCC_high x Soskic_CD4	1_46	1		False	24940315.0	24940315.0	0.9399838495052838
HCC_high x Soskic_CD4	1_47	1		False	28397503.0	28397503.0	0.8988661902589248
HCC_high x Soskic_CD4	1_48	1		False	29753906.0	29753906.0	0.7827390604891027
HCC_high x Soskic_CD4	1_49	1		False	19658386.0	19658386.0	0.9488261568184204
HCC_high x Soskic_CD4	1_5	1		False	7019474.0	7019474.0	0.8988661902589248
HCC_high x Soskic_CD4	1_50	1		False	16179305.0	16179305.0	0.922971402321727
HCC_high x Soskic_CD4	1_51	1		False	15013206.0	15013206.0	0.7542725884053798
HCC_high x Soskic_CD4	1_52	1		False	7884184.0	7884184.0	0.7952229803859147
HCC_high x Soskic_CD4	1_53	1		False	825211.0	825211.0	0.8988661902589248
HCC_high x Soskic_CD4	1_54	1		False	2027817.0	2027817.0	0.8988661902589248
HCC_high x Soskic_CD4	1_55	1		False	1647320.0	1647320.0	0.6812197754529191
HCC_high x Soskic_CD4	1_56	1		False	4918957.0	4918957.0	0.8750108301055278
HCC_high x Soskic_CD4	1_57	1		False	6306634.0	6306634.0	0.587810669226277
HCC_high x Soskic_CD4	1_58	1		False	15304447.0	15304447.0	0.9295735595430104
HCC_high x Soskic_CD4	1_59	1		False	16980380.0	16980380.0	0.9703386087196146
HCC_high x Soskic_CD4	1_6	1		False	9254324.0	9254324.0	0.8988661902589248
HCC_high x Soskic_CD4	1_60	1		False	18705951.0	18705951.0	0.8635138002948572
HCC_high x Soskic_CD4	1_7	1		False	11751451.0	11751451.0	0.830462068696571
HCC_high x Soskic_CD4	1_8	1		False	15148886.0	15148886.0	0.8795616322755943
HCC_high x Soskic_CD4	1_9	1		False	17559726.0	17559726.0	0.8988661902589248
HCC_high x Soskic_CD4	20_0	20		False			0.6497027019289006
HCC_high x Soskic_CD4	20_1	20		False			0.8988661902589248
HCC_high x Soskic_CD4	20_10	20		False			0.945149147783507
HCC_high x Soskic_CD4	20_11	20		False			0.9264561254138456
HCC_high x Soskic_CD4	20_12	20		False			0.8680588848186424
HCC_high x Soskic_CD4	20_13	20		False			0.8829942309764796
HCC_high x Soskic_CD4	20_14	20		False			0.9399838495052838
HCC_high x Soskic_CD4	20_2	20		False			0.9399838495052838
HCC_high x Soskic_CD4	20_3	20		False			0.8988661902589248
HCC_high x Soskic_CD4	20_4	20		False			0.5536859380684831
HCC_high x Soskic_CD4	20_5	20		False			0.8988661902589248
HCC_high x Soskic_CD4	20_6	20		False			0.8988661902589248
HCC_high x Soskic_CD4	20_7	20		False			0.8988661902589248
HCC_high x Soskic_CD4	20_8	20		False			0.7852282083692729
HCC_high x Soskic_CD4	20_9	20		False			0.8750108301055278
HCC_high x Soskic_CD4	21_0	21		False	15548190.0	15548190.0	0.6871197454773184
HCC_high x Soskic_CD4	21_1	21		False	11988752.0	11988752.0	0.9164001663840406
HCC_high x Soskic_CD4	21_2	21		False	4148496.0	4148496.0	0.9295735595430104
HCC_high x Soskic_CD4	21_3	21		False	695382.0	695382.0	0.6497027019289006
HCC_high x Soskic_CD4	21_4	21		False	3704587.0	3704587.0	0.8917474169430324
HCC_high x Soskic_CD4	21_5	21		False	6290970.0	6290970.0	0.7827390604891027
HCC_high x Soskic_CD4	21_6	21		False	9382228.0	9382228.0	0.8988661902589248
HCC_high x Soskic_CD4	21_7	21		False	12220975.0	12220975.0	0.7444126725201232
HCC_high x Soskic_CD4	22_0	22		False	4118564.0	4118564.0	0.9190921314752776
HCC_high x Soskic_CD4	22_1	22		False	1898874.0	1898874.0	0.8988661902589248
HCC_high x Soskic_CD4	22_10	22		False	1444943.0	1444943.0	0.6029219154205753
HCC_high x Soskic_CD4	22_11	22		False	5718816.0	5718816.0	0.8039589197625637
HCC_high x Soskic_CD4	22_2	22		False	169855.0	169855.0	0.8988661902589248
HCC_high x Soskic_CD4	22_3	22		False	2041810.0	2041810.0	0.857366955481062
HCC_high x Soskic_CD4	22_4	22		False	7089671.0	7089671.0	0.7444126725201232
HCC_high x Soskic_CD4	22_5	22		False	9016932.0	9016932.0	0.8988661902589248
HCC_high x Soskic_CD4	22_6	22		False	2747431.0	2747431.0	0.8988661902589248
HCC_high x Soskic_CD4	22_7	22		False	1442373.0	1442373.0	0.857366955481062
HCC_high x Soskic_CD4	22_8	22		False	146407.0	146407.0	0.5536859380684831
HCC_high x Soskic_CD4	22_9	22		False	26345.0	26345.0	0.0810056842476498
HCC_high x Soskic_CD4	2_0	2		False	120200965.0	120200965.0	0.7827390604891027
HCC_high x Soskic_CD4	2_1	2		False	116920618.0	116920618.0	0.7827390604891027
HCC_high x Soskic_CD4	2_10	2		False	76583837.0	76583837.0	0.5536859380684831
HCC_high x Soskic_CD4	2_11	2		False	74935412.0	74935412.0	0.9116777042882352
HCC_high x Soskic_CD4	2_12	2		False	73564994.0	73564994.0	0.5884349430910676
HCC_high x Soskic_CD4	2_13	2		False	72320257.0	72320257.0	0.9013844637506474
HCC_high x Soskic_CD4	2_14	2		False	66354571.0	66354571.0	0.8988661902589248
HCC_high x Soskic_CD4	2_15	2		False	64814672.0	64814672.0	0.7827390604891027
HCC_high x Soskic_CD4	2_16	2		False	58649532.0	58649532.0	0.9264051243112646
HCC_high x Soskic_CD4	2_17	2		False	55492271.0	55492271.0	0.8988661902589248
HCC_high x Soskic_CD4	2_18	2		False	50167497.0	50167497.0	0.7040956115496303
HCC_high x Soskic_CD4	2_19	2		False	44780788.0	44780788.0	0.8988661902589248
HCC_high x Soskic_CD4	2_2	2		False	108701711.0	108701711.0	0.857366955481062
HCC_high x Soskic_CD4	2_20	2		False	34251168.0	34251168.0	0.7827390604891027
HCC_high x Soskic_CD4	2_21	2		False	21273282.0	21273282.0	0.8988661902589248
HCC_high x Soskic_CD4	2_22	2		False	12052602.0	12052602.0	0.9295710525090752
HCC_high x Soskic_CD4	2_23	2		False	8274338.0	8274338.0	0.8988661902589248
HCC_high x Soskic_CD4	2_24	2		False	7247391.0	7247391.0	0.8988661902589248
HCC_high x Soskic_CD4	2_25	2		False	2381369.0	2381369.0	0.9311213157051768
HCC_high x Soskic_CD4	2_26	2		False	788082.0	788082.0	0.8988661902589248
HCC_high x Soskic_CD4	2_27	2		False	6276486.0	6276486.0	0.8988661902589248
HCC_high x Soskic_CD4	2_28	2		False	9839097.0	9839097.0	0.857366955481062
HCC_high x Soskic_CD4	2_29	2		False	10990226.0	10990226.0	0.5536859380684831
HCC_high x Soskic_CD4	2_3	2		False	104897702.0	104897702.0	0.8988661902589248
HCC_high x Soskic_CD4	2_30	2		False	15414571.0	15414571.0	0.587810669226277
HCC_high x Soskic_CD4	2_31	2		False	30777167.0	30777167.0	0.8988661902589248
HCC_high x Soskic_CD4	2_32	2		False	32166705.0	32166705.0	0.6936470992613055
HCC_high x Soskic_CD4	2_33	2		False	31387430.0	31387430.0	0.7827390604891027
HCC_high x Soskic_CD4	2_34	2		False	21400827.0	21400827.0	0.7827390604891027
HCC_high x Soskic_CD4	2_35	2		False	19719149.0	19719149.0	0.7444126725201232
HCC_high x Soskic_CD4	2_36	2		False	15920499.0	15920499.0	0.8988661902589248
HCC_high x Soskic_CD4	2_37	2		False	11835857.0	11835857.0	0.7444126725201232
HCC_high x Soskic_CD4	2_38	2		False	574780.0	574780.0	0.8680588848186424
HCC_high x Soskic_CD4	2_39	2		False	4980754.0	4980754.0	0.9164001663840406
HCC_high x Soskic_CD4	2_4	2		False	100590868.0	100590868.0	0.5536859380684831
HCC_high x Soskic_CD4	2_40	2		False	6181750.0	6181750.0	0.8988661902589248
HCC_high x Soskic_CD4	2_41	2		False	9777715.0	9777715.0	0.8988661902589248
HCC_high x Soskic_CD4	2_42	2		False	11641585.0	11641585.0	0.587810669226277
HCC_high x Soskic_CD4	2_43	2		False	12774289.0	12774289.0	0.8988661902589248
HCC_high x Soskic_CD4	2_44	2		False	1703965.0	1703965.0	0.9503684986149964
HCC_high x Soskic_CD4	2_45	2		False	1487285.0	1487285.0	0.9060590672776108
HCC_high x Soskic_CD4	2_46	2		False	6970184.0	6970184.0	0.9138975125857256
HCC_high x Soskic_CD4	2_47	2		False	10262745.0	10262745.0	0.9164001663840406
HCC_high x Soskic_CD4	2_48	2		False	13204735.0	13204735.0	0.7431818395886508
HCC_high x Soskic_CD4	2_49	2		False	20905546.0	20905546.0	0.985412778973903
HCC_high x Soskic_CD4	2_5	2		False	92961228.0	92961228.0	0.3915416028535247
HCC_high x Soskic_CD4	2_50	2		False	22946240.0	22946240.0	0.7542725884053798
HCC_high x Soskic_CD4	2_6	2		False	91463867.0	91463867.0	0.7827390604891027
HCC_high x Soskic_CD4	2_7	2		False	89938098.0	89938098.0	0.9375850441342292
HCC_high x Soskic_CD4	2_8	2		False	87930867.0	87930867.0	0.7936966881082381
HCC_high x Soskic_CD4	2_9	2		False	82628976.0	82628976.0	0.5536859380684831
HCC_high x Soskic_CD4	3_0	3		False	123195943.0	123195943.0	0.8988661902589248
HCC_high x Soskic_CD4	3_1	3		False	116094595.0	116094595.0	0.8680588848186424
HCC_high x Soskic_CD4	3_10	3		False	77342152.0	77342152.0	0.8988661902589248
HCC_high x Soskic_CD4	3_11	3		False	76042168.0	76042168.0	0.8988661902589248
HCC_high x Soskic_CD4	3_12	3		False	73087756.0	73087756.0	0.8680588848186424
HCC_high x Soskic_CD4	3_13	3		False	69762398.0	69762398.0	0.9295735595430104
HCC_high x Soskic_CD4	3_14	3		False	67936997.0	67936997.0	0.8988661902589248
HCC_high x Soskic_CD4	3_15	3		False	59993583.0	59993583.0	0.587810669226277
HCC_high x Soskic_CD4	3_16	3		False	57268899.0	57268899.0	0.8988661902589248
HCC_high x Soskic_CD4	3_17	3		False	53311792.0	53311792.0	0.9264561254138456
HCC_high x Soskic_CD4	3_18	3		False	39136882.0	39136882.0	0.9399838495052838
HCC_high x Soskic_CD4	3_19	3		False	24570252.0	24570252.0	0.6936470992613055
HCC_high x Soskic_CD4	3_2	3		False	113894064.0	113894064.0	0.7936966881082381
HCC_high x Soskic_CD4	3_20	3		False	17579242.0	17579242.0	0.7627880712661618
HCC_high x Soskic_CD4	3_21	3		False	14391701.0	14391701.0	0.8988661902589248
HCC_high x Soskic_CD4	3_22	3		False	7144517.0	7144517.0	0.8465799183547198
HCC_high x Soskic_CD4	3_23	3		False	3963239.0	3963239.0	0.8680588848186424
HCC_high x Soskic_CD4	3_24	3		False	1197321.0	1197321.0	0.8988661902589248
HCC_high x Soskic_CD4	3_25	3		False	7437754.0	7437754.0	0.8988661902589248
HCC_high x Soskic_CD4	3_26	3		False	9971040.0	9971040.0	0.8988661902589248
HCC_high x Soskic_CD4	3_27	3		False	12230209.0	12230209.0	0.8988661902589248
HCC_high x Soskic_CD4	3_28	3		False	13290246.0	13290246.0	0.9991702436587298
HCC_high x Soskic_CD4	3_29	3		False	24189856.0	24189856.0	0.6497027019289006
HCC_high x Soskic_CD4	3_3	3		False	110049240.0	110049240.0	0.7827390604891027
HCC_high x Soskic_CD4	3_30	3		False	29118645.0	29118645.0	0.9264561254138456
HCC_high x Soskic_CD4	3_31	3		False	27118197.0	27118197.0	0.7936966881082381
HCC_high x Soskic_CD4	3_32	3		False	24692235.0	24692235.0	0.8988661902589248
HCC_high x Soskic_CD4	3_33	3		False	15765636.0	15765636.0	0.8988661902589248
HCC_high x Soskic_CD4	3_34	3		False	6396238.0	6396238.0	0.8680588848186424
HCC_high x Soskic_CD4	3_35	3		False	2296685.0	2296685.0	0.8680588848186424
HCC_high x Soskic_CD4	3_36	3		False	8895434.0	8895434.0	0.9399838495052838
HCC_high x Soskic_CD4	3_37	3		False	11795094.0	11795094.0	0.9249343625609132
HCC_high x Soskic_CD4	3_4	3		False	98850053.0	98850053.0	0.9264561254138456
HCC_high x Soskic_CD4	3_5	3		False	93915093.0	93915093.0	0.7827390604891027
HCC_high x Soskic_CD4	3_6	3		False	85954597.0	85954597.0	0.857366955481062
HCC_high x Soskic_CD4	3_7	3		False	84419850.0	84419850.0	0.9311213157051768
HCC_high x Soskic_CD4	3_8	3		False	80725655.0	80725655.0	0.6936470992613055
HCC_high x Soskic_CD4	3_9	3		False	79088915.0	79088915.0	0.9295735595430104
HCC_high x Soskic_CD4	4_0	4		False	34557344.0	34557344.0	0.8680588848186424
HCC_high x Soskic_CD4	4_1	4		False	32210363.0	32210363.0	0.7542725884053798
HCC_high x Soskic_CD4	4_10	4		False	3824322.0	3824322.0	0.587810669226277
HCC_high x Soskic_CD4	4_11	4		False	853258.0	853258.0	0.9793652722063758
HCC_high x Soskic_CD4	4_12	4		False	2521987.0	2521987.0	0.8988661902589248
HCC_high x Soskic_CD4	4_13	4		False	11766498.0	11766498.0	0.8917474169430324
HCC_high x Soskic_CD4	4_14	4		False	15352513.0	15352513.0	0.0779995772620526
HCC_high x Soskic_CD4	4_15	4		False	18065597.0	18065597.0	0.8942638771851432
HCC_high x Soskic_CD4	4_16	4		False	20418142.0	20418142.0	0.8477004174956086
HCC_high x Soskic_CD4	4_17	4		False	22323607.0	22323607.0	0.9138975125857256
HCC_high x Soskic_CD4	4_18	4		False	24866726.0	24866726.0	0.5536859380684831
HCC_high x Soskic_CD4	4_19	4		False	30978926.0	30978926.0	0.8680588848186424
HCC_high x Soskic_CD4	4_2	4		False	21193935.0	21193935.0	0.8988661902589248
HCC_high x Soskic_CD4	4_20	4		False	34347632.0	34347632.0	0.7726476299909808
HCC_high x Soskic_CD4	4_21	4		False	36883775.0	36883775.0	0.8281062394711963
HCC_high x Soskic_CD4	4_22	4		False	26340329.0	26340329.0	0.7936966881082381
HCC_high x Soskic_CD4	4_23	4		False	12254805.0	12254805.0	0.587810669226277
HCC_high x Soskic_CD4	4_24	4		False	2870965.0	2870965.0	0.9116777042882352
HCC_high x Soskic_CD4	4_25	4		False	8512074.0	8512074.0	0.8039589197625637
HCC_high x Soskic_CD4	4_26	4		False	11426471.0	11426471.0	0.5536859380684831
HCC_high x Soskic_CD4	4_27	4		False	18663066.0	18663066.0	0.8680588848186424
HCC_high x Soskic_CD4	4_28	4		False	20193794.0	20193794.0	0.8988661902589248
HCC_high x Soskic_CD4	4_3	4		False	12039955.0	12039955.0	0.8988661902589248
HCC_high x Soskic_CD4	4_4	4		False	45771.0	45771.0	0.8988661902589248
HCC_high x Soskic_CD4	4_5	4		False	2967264.0	2967264.0	0.8988661902589248
HCC_high x Soskic_CD4	4_6	4		False	17407797.0	17407797.0	0.8224729137817504
HCC_high x Soskic_CD4	4_7	4		False	19592338.0	19592338.0	0.737354688737595
HCC_high x Soskic_CD4	4_8	4		False	11288798.0	11288798.0	0.857366955481062
HCC_high x Soskic_CD4	4_9	4		False	8734378.0	8734378.0	0.933965165970126
HCC_high x Soskic_CD4	5_0	5		False	829711.0	829711.0	0.8988661902589248
HCC_high x Soskic_CD4	5_1	5		False	13495275.0	13495275.0	0.9295735595430104
HCC_high x Soskic_CD4	5_10	5		False	24748897.0	24748897.0	0.8224729137817504
HCC_high x Soskic_CD4	5_11	5		False	27399394.0	27399394.0	0.7827390604891027
HCC_high x Soskic_CD4	5_12	5		False	43918551.0	43918551.0	0.7904008813020499
HCC_high x Soskic_CD4	5_13	5		False	46053676.0	46053676.0	0.8273911475116963
HCC_high x Soskic_CD4	5_14	5		False	66740683.0	66740683.0	0.9116777042882352
HCC_high x Soskic_CD4	5_15	5		False	75279055.0	75279055.0	0.587810669226277
HCC_high x Soskic_CD4	5_16	5		False	78462407.0	78462407.0	0.5536859380684831
HCC_high x Soskic_CD4	5_17	5		False	83378842.0	83378842.0	0.8988661902589248
HCC_high x Soskic_CD4	5_18	5		False	87427992.0	87427992.0	0.587810669226277
HCC_high x Soskic_CD4	5_19	5		False	89194457.0	89194457.0	0.7444126725201232
HCC_high x Soskic_CD4	5_2	5		False	1993154.0	1993154.0	0.937785955066952
HCC_high x Soskic_CD4	5_20	5		False	91434851.0	91434851.0	0.8680588848186424
HCC_high x Soskic_CD4	5_21	5		False	95023364.0	95023364.0	0.9766478348199188
HCC_high x Soskic_CD4	5_22	5		False	96642662.0	96642662.0	0.9116777042882352
HCC_high x Soskic_CD4	5_23	5		False	98419650.0	98419650.0	0.6108689754517725
HCC_high x Soskic_CD4	5_24	5		False	104754530.0	104754530.0	0.8318865540189523
HCC_high x Soskic_CD4	5_25	5		False	110713493.0	110713493.0	0.8988661902589248
HCC_high x Soskic_CD4	5_26	5		False	122907668.0	122907668.0	0.830462068696571
HCC_high x Soskic_CD4	5_3	5		False	379987.0	379987.0	0.9044100505699226
HCC_high x Soskic_CD4	5_4	5		False	4181781.0	4181781.0	0.8988661902589248
HCC_high x Soskic_CD4	5_5	5		False	7879807.0	7879807.0	0.8988661902589248
HCC_high x Soskic_CD4	5_6	5		False	9645282.0	9645282.0	0.6373423006910406
HCC_high x Soskic_CD4	5_7	5		False	12828255.0	12828255.0	0.7627880712661618
HCC_high x Soskic_CD4	5_8	5		False	16536322.0	16536322.0	0.830462068696571
HCC_high x Soskic_CD4	5_9	5		False	21971652.0	21971652.0	0.9294037603693314
HCC_high x Soskic_CD4	6_0	6		False	23071567.0	23071567.0	0.7577448960108409
HCC_high x Soskic_CD4	6_1	6		False	19420974.0	19420974.0	0.9264051243112646
HCC_high x Soskic_CD4	6_10	6		False	16401802.0	16401802.0	0.8988661902589248
HCC_high x Soskic_CD4	6_11	6		False	20644481.0	20644481.0	0.8988661902589248
HCC_high x Soskic_CD4	6_12	6		False	45768974.0	45768974.0	0.9399838495052838
HCC_high x Soskic_CD4	6_13	6		False	54385691.0	54385691.0	0.91477790212156
HCC_high x Soskic_CD4	6_14	6		False	56069111.0	56069111.0	0.8988661902589248
HCC_high x Soskic_CD4	6_15	6		False	52046055.0	52046055.0	0.8681597494035204
HCC_high x Soskic_CD4	6_16	6		False	45050116.0	45050116.0	0.9399838495052838
HCC_high x Soskic_CD4	6_17	6		False	42219026.0	42219026.0	0.8680588848186424
HCC_high x Soskic_CD4	6_18	6		False	39513962.0	39513962.0	0.8988661902589248
HCC_high x Soskic_CD4	6_19	6		False	35166215.0	35166215.0	0.8750108301055278
HCC_high x Soskic_CD4	6_2	6		False	18054609.0	18054609.0	0.7444126725201232
HCC_high x Soskic_CD4	6_20	6		False	32818804.0	32818804.0	0.9375850441342292
HCC_high x Soskic_CD4	6_21	6		False	25787674.0	25787674.0	0.8833938730574526
HCC_high x Soskic_CD4	6_22	6		False	20445410.0	20445410.0	0.8988661902589248
HCC_high x Soskic_CD4	6_23	6		False	18830032.0	18830032.0	0.9138975125857256
HCC_high x Soskic_CD4	6_24	6		False	16040013.0	16040013.0	0.8988661902589248
HCC_high x Soskic_CD4	6_25	6		False	12599626.0	12599626.0	0.9991702436587298
HCC_high x Soskic_CD4	6_26	6		False	2450495.0	2450495.0	0.8988661902589248
HCC_high x Soskic_CD4	6_27	6		False	216223.0	216223.0	0.9164001663840406
HCC_high x Soskic_CD4	6_28	6		False	1387090.0	1387090.0	0.9264561254138456
HCC_high x Soskic_CD4	6_29	6		False	3641279.0	3641279.0	0.830462068696571
HCC_high x Soskic_CD4	6_3	6		False	14329917.0	14329917.0	0.9311213157051768
HCC_high x Soskic_CD4	6_30	6		False	15348083.0	15348083.0	0.9164001663840406
HCC_high x Soskic_CD4	6_31	6		False	18965741.0	18965741.0	0.7936966881082381
HCC_high x Soskic_CD4	6_4	6		False	132060.0	132060.0	0.6936470992613055
HCC_high x Soskic_CD4	6_5	6		False	81.0	81.0	0.5536859380684831
HCC_high x Soskic_CD4	6_6	6		False	3050317.0	3050317.0	0.9295735595430104
HCC_high x Soskic_CD4	6_7	6		False	6010718.0	6010718.0	0.8988661902589248
HCC_high x Soskic_CD4	6_8	6		False	8959181.0	8959181.0	0.8988661902589248
HCC_high x Soskic_CD4	6_9	6		False	12066067.0	12066067.0	0.8988661902589248
HCC_high x Soskic_CD4	7_0	7		False	89512358.0	89512358.0	0.8988661902589248
HCC_high x Soskic_CD4	7_1	7		False	85704251.0	85704251.0	0.8680588848186424
HCC_high x Soskic_CD4	7_10	7		False	34600697.0	34600697.0	0.8680588848186424
HCC_high x Soskic_CD4	7_11	7		False	23852194.0	23852194.0	0.9295735595430104
HCC_high x Soskic_CD4	7_12	7		False	16952270.0	16952270.0	0.8241777805694265
HCC_high x Soskic_CD4	7_13	7		False	13517556.0	13517556.0	0.7827390604891027
HCC_high x Soskic_CD4	7_14	7		False	2473524.0	2473524.0	0.8988661902589248
HCC_high x Soskic_CD4	7_15	7		False	79938.0	79938.0	0.7804129644393022
HCC_high x Soskic_CD4	7_16	7		False	7369020.0	7369020.0	0.6871197454773184
HCC_high x Soskic_CD4	7_17	7		False	11357703.0	11357703.0	0.6936470992613055
HCC_high x Soskic_CD4	7_18	7		False	602280.0	602280.0	0.7542725884053798
HCC_high x Soskic_CD4	7_19	7		False	4163248.0	4163248.0	0.830462068696571
HCC_high x Soskic_CD4	7_2	7		False	83851608.0	83851608.0	0.587810669226277
HCC_high x Soskic_CD4	7_20	7		False	8080841.0	8080841.0	0.8224729137817504
HCC_high x Soskic_CD4	7_21	7		False	11686886.0	11686886.0	0.9138975125857256
HCC_high x Soskic_CD4	7_22	7		False	18316871.0	18316871.0	0.8988661902589248
HCC_high x Soskic_CD4	7_23	7		False	19357192.0	19357192.0	0.8988661902589248
HCC_high x Soskic_CD4	7_24	7		False	21480559.0	21480559.0	0.7444126725201232
HCC_high x Soskic_CD4	7_25	7		False	25670842.0	25670842.0	0.937785955066952
HCC_high x Soskic_CD4	7_3	7		False	78274978.0	78274978.0	0.7040956115496303
HCC_high x Soskic_CD4	7_4	7		False	67012863.0	67012863.0	0.6936470992613055
HCC_high x Soskic_CD4	7_5	7		False	63862081.0	63862081.0	0.9264561254138456
HCC_high x Soskic_CD4	7_6	7		False	62567746.0	62567746.0	0.9399838495052838
HCC_high x Soskic_CD4	7_7	7		False	52312545.0	52312545.0	0.7936966881082381
HCC_high x Soskic_CD4	7_8	7		False	45591234.0	45591234.0	0.830462068696571
HCC_high x Soskic_CD4	7_9	7		False	40280719.0	40280719.0	0.8988661902589248
HCC_high x Soskic_CD4	8_0	8		False	126730801.0	126730801.0	0.9629303474130276
HCC_high x Soskic_CD4	8_1	8		False	124921102.0	124921102.0	0.6431132040450459
HCC_high x Soskic_CD4	8_10	8		False	48456575.0	48456575.0	0.9281377210945208
HCC_high x Soskic_CD4	8_11	8		False	45224866.0	45224866.0	0.8182844737412935
HCC_high x Soskic_CD4	8_12	8		False	37153332.0	37153332.0	0.9936605583875178
HCC_high x Soskic_CD4	8_13	8		False	32272765.0	32272765.0	0.8273911475116963
HCC_high x Soskic_CD4	8_14	8		False	29318515.0	29318515.0	0.7431818395886508
HCC_high x Soskic_CD4	8_15	8		False	23642139.0	23642139.0	0.9013844637506474
HCC_high x Soskic_CD4	8_16	8		False	7239210.0	7239210.0	0.4975510794447944
HCC_high x Soskic_CD4	8_17	8		False	3630968.0	3630968.0	0.9405789176645928
HCC_high x Soskic_CD4	8_18	8		False	2334097.0	2334097.0	0.9264051243112646
HCC_high x Soskic_CD4	8_19	8		False	589550.0	589550.0	0.839750735454233
HCC_high x Soskic_CD4	8_2	8		False	115271414.0	115271414.0	0.8988661902589248
HCC_high x Soskic_CD4	8_20	8		False	1287494.0	1287494.0	0.7577448960108409
HCC_high x Soskic_CD4	8_21	8		False	312568.0	312568.0	0.5536859380684831
HCC_high x Soskic_CD4	8_3	8		False	109382417.0	109382417.0	0.830462068696571
HCC_high x Soskic_CD4	8_4	8		False	104639271.0	104639271.0	0.9295735595430104
HCC_high x Soskic_CD4	8_5	8		False	99361383.0	99361383.0	0.8988661902589248
HCC_high x Soskic_CD4	8_6	8		False	98039804.0	98039804.0	0.9800805621724148
HCC_high x Soskic_CD4	8_7	8		False	88304414.0	88304414.0	0.8988661902589248
HCC_high x Soskic_CD4	8_8	8		False	84499205.0	84499205.0	0.7542725884053798
